model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,2.869,32,32,605.53,21.382,11275.212,2.869,0.179,1431.663,89.479,46.768,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.678,0.064,1.0,31.0,2079.0,2048,31.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,89.479
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,2.856,32,32,907.497,20.479,11126.582,2.856,0.178,1425.017,89.064,48.83,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.468,0.032,2.0,30.0,4126.0,4096,30.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,89.064
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,32,2.813,32,32,1562.683,18.699,10893.612,2.813,0.176,1403.52,87.72,53.478,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,39.047,0.016,4.0,28.0,8220.0,8192,28.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,87.72
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,28,2.649,28,28,1526.995,17.077,10048.193,2.649,0.166,1321.941,82.621,58.56,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.957,0.014,4.0,24.0,8216.0,8192,24.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,82.621
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,24,2.458,24,24,1491.351,15.455,9203.428,2.458,0.154,1226.782,76.674,64.704,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.868,0.012,4.0,20.0,8212.0,8192,20.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,76.674
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,20,2.375,20,20,801.736,14.884,8228.88,2.375,0.148,1185.151,74.072,67.186,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.199,0.02,2.0,18.0,4114.0,4096,18.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,74.072
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,20,2.346,20,20,1455.751,12.971,7928.465,2.346,0.147,1170.48,73.155,77.093,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.778,0.01,4.0,16.0,8208.0,8192,16.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,73.155
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,2.221,16,16,766.654,12.436,6972.383,2.221,0.139,1108.418,69.276,80.41,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,31.109,0.016,2.0,14.0,4110.0,4096,14.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,69.276
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,16,2.196,16,16,1420.195,10.476,6647.505,2.196,0.137,1095.997,68.5,95.46,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.688,0.008,4.0,12.0,8204.0,8192,12.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,68.5
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,15,2.084,15,15,1419.971,10.298,6558.681,2.084,0.13,1040.144,65.009,97.106,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,38.666,0.008,4.0,11.0,8203.0,8192,11.0,sglang,0.5.10.post2,rtx_pro_6000_scaleup_32x1,0.0,65.009
