model,isl,osl,prefix,concurrency,request_rate,bs,global_bs,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,num_total_gpus,tp,pp,dp,moe_tp,moe_ep,parallel,gemm,kvcache,fmha,moe,comm,memory,balance_score,num_ctx_reqs,num_gen_reqs,num_tokens,ctx_tokens,gen_tokens,backend,version,system,power_w,tokens/s/gpu_cluster
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,11,1.64,11,11,1533.625,8.981,6015.375,1.64,0.102,818.263,51.141,111.34,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.787,0.007,3.0,8.0,6152.0,6144,8.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,51.141
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,9,1.552,9,9,1495.72,8.641,5807.805,1.552,0.097,774.422,48.401,115.721,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,34.742,0.006,3.0,6.0,6150.0,6144,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,48.401
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,8,1.473,8,8,1004.035,7.969,4980.684,1.473,0.092,735.171,45.948,125.483,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.93,0.008,2.0,6.0,4102.0,4096,6.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,45.948
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,6,1.355,6,6,520.404,7.451,4238.319,1.355,0.085,675.975,42.248,134.215,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.096,0.012,1.0,5.0,2053.0,2048,5.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,42.248
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,6,1.344,6,6,978.99,6.997,4470.427,1.344,0.084,670.785,41.924,142.921,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,30.885,0.006,2.0,4.0,4100.0,4096,4.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,41.924
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,5,1.266,5,5,508.03,6.484,3743.681,1.266,0.079,631.895,39.493,154.219,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.073,0.01,1.0,4.0,2052.0,2048,4.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,39.493
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,4,1.153,4,4,495.669,5.523,3251.525,1.153,0.072,575.186,35.949,181.069,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.051,0.008,1.0,3.0,2051.0,2048,3.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,35.949
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,3,1.014,3,3,483.321,4.97,2963.544,1.014,0.063,505.987,31.624,201.192,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.028,0.006,1.0,2.0,2050.0,2048,2.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,31.624
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,2,0.818,2,2,470.985,4.416,2674.744,0.818,0.051,408.132,25.508,226.431,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,27.006,0.004,1.0,1.0,2049.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,25.508
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,1,0.484,1,1,457.432,3.662,2284.588,0.484,0.03,241.306,15.082,273.102,16,16,1,1,1,16,tp16pp1dp1etp1ep16,fp8_block,fp8,bfloat16,fp8_block,half,26.984,0.002,1.0,1.0,2048.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,15.082
sgl-project/DeepSeek-V4-Flash-FP8,2048,500,0,1,0.506,1,1,384.179,3.558,2159.634,0.506,0.016,252.319,7.885,281.055,32,32,1,1,1,32,tp32pp1dp1etp1ep32,fp8_block,fp8,bfloat16,fp8_block,half,18.706,0.002,1.0,1.0,2048.0,2048,1.0,sglang,0.5.10.post2,rtx_pro_6000_scaleout_8x4,0.0,7.885
